center,pde,seed,historical_status,status,failure_reason,e_GN,correction,e_SO,classification,scalar_improvement_product,identity_error,r_D,Z_norm,condition_A,lambda_min,q,min_direction_energy_fraction,weak10percent_energy_fraction,mu_effective,SO_win,source_sha256,alpha,gamma,error_GN,error_SO,strict_SO_win,strict_GN_win,logR_floor,logR,relative_GN,relative_SO,reference_resolved,source,execution_disposition,historical_binding_valid
burgers_58,burgers,58,PASS,PASS,,,,,,,,,,,,,,,,,,1e-08,0.030959539469406064,0.36817526332515627,0.2723764699833282,True,False,0.3013738936692437,0.3013738936692437,0.014205395899729512,0.010509167712516436,True,,,
burgers_58,burgers,58,PASS,PASS,,,,,,,,,,,,,,,,,,1e-06,3.095953946940606,1.818029751959216,0.05210428078191853,True,False,3.552261529713495,3.552261529713495,0.027206731666540765,0.000779738166762166,True,,,
burgers_58,burgers,58,PASS,PASS,,,,,,,,,,,,,,,,,,0.0001,309.59539469406064,3.46496921510618,0.019234839340242615,True,False,5.193735843355759,5.193735843355759,0.016812888137793594,9.333220069201122e-05,True,,,
burgers_58,burgers,58,PASS,PASS,,,,,,,,,,,,,,,,,,0.01,30959.539469406067,3.6662775870148607,0.0017379519651399278,True,False,7.654224756397728,7.654224756397728,0.007511502984959016,3.5607318496833285e-06,True,,,
burgers_59,burgers,59,PASS,CHECKPOINT_INVALID,state_not_SPD,,,,,,,,,,,,,,,,,1e-12,9.85693597277944e-07,,,,,,,,,,,,
burgers_59,burgers,59,PASS,PASS,,,,,,,,,,,,,,,,,,1e-10,9.85693597277944e-05,44.18151742916518,50.94244369324315,False,True,-0.1423898964719743,-0.1423898964719743,3.319452661459406,3.8274156284898133,True,,,
burgers_59,burgers,59,PASS,PASS,,,,,,,,,,,,,,,,,,1e-08,0.00985693597277944,0.7284939415554845,2.01100268727987,False,True,-1.0154094167888248,-1.0154094167888248,0.021715011040037042,0.05994414375304803,True,,,
burgers_59,burgers,59,PASS,PASS,,,,,,,,,,,,,,,,,,1e-06,0.9856935972779439,0.508397428503713,0.8317922322556797,False,True,-0.4923192075045939,-0.4923192075045939,0.009483680699853721,0.01551630967636537,True,,,
burgers_59,burgers,59,PASS,PASS,,,,,,,,,,,,,,,,,,0.0001,98.5693597277944,1.5587028864960075,0.30529352182122693,True,False,1.6303355908979547,1.6303355908979547,0.011716421019582429,0.00229482312966624,True,,,
burgers_59,burgers,59,PASS,PASS,,,,,,,,,,,,,,,,,,0.01,9856.93597277944,1.8953491063031151,0.011466675540020788,True,False,5.107713275961292,5.107713275961292,0.004389844000844938,2.6558124126893946e-05,True,,,
burgers_60,burgers,60,PASS,PASS,,,,,,,,,,,,,,,,,,1e-12,2.7594617995582456e-06,5.640286570822127,21.538898061175132,False,True,-1.3399256379797093,-1.3399256379797093,0.13572360457727856,0.5182958076293525,True,,,
burgers_60,burgers,60,PASS,PASS,,,,,,,,,,,,,,,,,,1e-10,0.00027594617995582455,4.809965386529257,2.0466929759356844,True,False,0.8544645798439906,0.8544645798439906,0.11432764782827895,0.04864766686693991,True,,,
burgers_60,burgers,60,PASS,PASS,,,,,,,,,,,,,,,,,,1e-08,0.027594617995582455,4.257442519111464,0.37966297424304685,True,False,2.4171399620597716,2.4171399620597716,0.09673677814778948,0.008626628015624884,True,,,
burgers_60,burgers,60,PASS,PASS,,,,,,,,,,,,,,,,,,1e-06,2.7594617995582453,3.7938234111825295,0.2677814243465946,True,False,2.6509585382318046,2.6509585382318046,0.06445427485515084,0.004549409831534405,True,,,
burgers_60,burgers,60,PASS,PASS,,,,,,,,,,,,,,,,,,0.0001,275.94617995582456,4.104774316167095,0.12437582176858086,True,False,3.496598239942488,3.496598239942488,0.03697583830152774,0.0011203783497234954,True,,,
burgers_60,burgers,60,PASS,PASS,,,,,,,,,,,,,,,,,,0.01,27594.617995582455,6.962210095261298,0.050540276370270476,True,False,4.925481675052785,4.925481675052785,0.018839658669744516,0.0001367613937043528,True,,,
burgers_61,burgers,61,CHECKPOINT_INVALID,CHECKPOINT_INVALID,frozen center policy failed,,,,,,,,,,,,,,,,,1e-12,,,,,,,,,,,,,
burgers_61,burgers,61,CHECKPOINT_INVALID,CHECKPOINT_INVALID,frozen center policy failed,,,,,,,,,,,,,,,,,1e-10,,,,,,,,,,,,,
burgers_61,burgers,61,CHECKPOINT_INVALID,CHECKPOINT_INVALID,frozen center policy failed,,,,,,,,,,,,,,,,,1e-08,,,,,,,,,,,,,
burgers_61,burgers,61,CHECKPOINT_INVALID,CHECKPOINT_INVALID,frozen center policy failed,,,,,,,,,,,,,,,,,1e-06,,,,,,,,,,,,,
burgers_61,burgers,61,CHECKPOINT_INVALID,CHECKPOINT_INVALID,frozen center policy failed,,,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,
burgers_61,burgers,61,CHECKPOINT_INVALID,CHECKPOINT_INVALID,frozen center policy failed,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,
burgers_62,burgers,62,PASS,CHECKPOINT_INVALID,state_not_SPD,,,,,,,,,,,,,,,,,1e-12,5.075203785135047e-06,,,,,,,,,,,,
burgers_62,burgers,62,PASS,PASS,,,,,,,,,,,,,,,,,,1e-10,0.0005075203785135047,1.4646589337563682,0.8210140077621872,True,False,0.5788375134875806,0.5788375134875806,0.08318921750691857,0.046631684205680396,True,,,
burgers_62,burgers,62,PASS,PASS,,,,,,,,,,,,,,,,,,1e-08,0.050752037851350476,1.5934945038677597,0.44607830761094647,True,False,1.2731901705457063,1.2731901705457063,0.07110291933244163,0.019904348490081374,True,,,
burgers_62,burgers,62,PASS,PASS,,,,,,,,,,,,,,,,,,1e-06,5.075203785135047,3.1564244558026076,0.18170212185600576,True,False,2.8548265114892044,2.8548265114892044,0.04705512343324619,0.002708766166191364,True,,,
burgers_62,burgers,62,PASS,PASS,,,,,,,,,,,,,,,,,,0.0001,507.5203785135048,6.421016426704398,0.04101872245701088,True,False,5.053303098302464,5.053303098302464,0.0337827889186413,0.000215811134934093,True,,,
burgers_62,burgers,62,PASS,PASS,,,,,,,,,,,,,,,,,,0.01,50752.03785135048,6.310771481390759,0.00862481476889343,True,False,6.595369724740119,6.595369724740119,0.01623531414229988,2.2188503831115356e-05,True,,,
burgers_63,burgers,63,CHECKPOINT_INVALID,CHECKPOINT_INVALID,frozen center policy failed,,,,,,,,,,,,,,,,,1e-12,,,,,,,,,,,,,
burgers_63,burgers,63,CHECKPOINT_INVALID,CHECKPOINT_INVALID,frozen center policy failed,,,,,,,,,,,,,,,,,1e-10,,,,,,,,,,,,,
burgers_63,burgers,63,CHECKPOINT_INVALID,CHECKPOINT_INVALID,frozen center policy failed,,,,,,,,,,,,,,,,,1e-08,,,,,,,,,,,,,
burgers_63,burgers,63,CHECKPOINT_INVALID,CHECKPOINT_INVALID,frozen center policy failed,,,,,,,,,,,,,,,,,1e-06,,,,,,,,,,,,,
burgers_63,burgers,63,CHECKPOINT_INVALID,CHECKPOINT_INVALID,frozen center policy failed,,,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,
burgers_63,burgers,63,CHECKPOINT_INVALID,CHECKPOINT_INVALID,frozen center policy failed,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,
burgers_64,burgers,64,PASS,CHECKPOINT_INVALID,state_not_SPD,,,,,,,,,,,,,,,,,1e-12,2.297025667914793e-06,,,,,,,,,,,,
burgers_64,burgers,64,PASS,PASS,,,,,,,,,,,,,,,,,,1e-10,0.0002297025667914793,2.075118141622852,2.5375968486500824,False,True,-0.2011994228115222,-0.2011994228115222,0.055645102108031134,0.06804664896897014,True,,,
burgers_64,burgers,64,PASS,PASS,,,,,,,,,,,,,,,,,,1e-08,0.02297025667914793,2.8660440802785843,1.9606714538782626,True,False,0.3796457166207865,0.3796457166207865,0.0699457837578238,0.047850171766994125,True,,,
burgers_64,burgers,64,PASS,PASS,,,,,,,,,,,,,,,,,,1e-06,2.297025667914793,5.306993077474999,0.47123543693021475,True,False,2.421422843194209,2.421422843194209,0.06833871564640769,0.0060681489605798975,True,,,
burgers_64,burgers,64,PASS,PASS,,,,,,,,,,,,,,,,,,0.0001,229.7025667914793,6.3095108172800565,0.10597500166545615,True,False,4.086610194580547,4.086610194580547,0.032865950963333654,0.0005520188979686295,True,,,
burgers_64,burgers,64,PASS,PASS,,,,,,,,,,,,,,,,,,0.01,22970.25667914793,4.748770658323451,0.010333357160334344,True,False,6.130263833104721,6.130263833104721,0.009641219148873068,2.0979358258066107e-05,True,,,
burgers_65,burgers,65,PASS,CHECKPOINT_INVALID,state_not_SPD,,,,,,,,,,,,,,,,,1e-12,2.5444430008863982e-06,,,,,,,,,,,,
burgers_65,burgers,65,PASS,PASS,,,,,,,,,,,,,,,,,,1e-10,0.00025444430008863986,3.1303312757432877,1.5572459610268652,True,False,0.6982199863558813,0.6982199863558813,0.182719708483851,0.09089757695658589,True,,,
burgers_65,burgers,65,PASS,PASS,,,,,,,,,,,,,,,,,,1e-08,0.025444430008863983,2.3547593247093346,0.4426153037597942,True,False,1.6714927996792601,1.6714927996792601,0.10054054394743178,0.018898230036719577,True,,,
burgers_65,burgers,65,PASS,PASS,,,,,,,,,,,,,,,,,,1e-06,2.5444430008863983,3.447148421697875,0.12529135447539375,True,False,3.314660762892513,3.314660762892513,0.05377298766822335,0.0019544532567071574,True,,,
burgers_65,burgers,65,PASS,PASS,,,,,,,,,,,,,,,,,,0.0001,254.44430008863984,4.95009596953696,0.035755486630932865,True,False,4.930458513601749,4.930458513601749,0.02860392812034651,0.0002066116244600574,True,,,
burgers_65,burgers,65,PASS,PASS,,,,,,,,,,,,,,,,,,0.01,25444.430008863983,5.004113824883746,0.006927632427505159,True,False,6.582497504330858,6.582497504330858,0.011354120138251303,1.5718501538554916e-05,True,,,
burgers_66,burgers,66,PASS,CHECKPOINT_INVALID,state_not_SPD,,,,,,,,,,,,,,,,,1e-12,4.103324165352822e-06,,,,,,,,,,,,
burgers_66,burgers,66,PASS,PASS,,,,,,,,,,,,,,,,,,1e-10,0.00041033241653528225,2.225263581073591,1.6974774408071198,True,False,0.2707320813004961,0.2707320813004961,0.10368345670790564,0.0790919018508626,True,,,
burgers_66,burgers,66,PASS,PASS,,,,,,,,,,,,,,,,,,1e-08,0.04103324165352822,2.3463469998812343,0.6243591719570531,True,False,1.3238891307008867,1.3238891307008867,0.08431587633315894,0.02243631940751691,True,,,
burgers_66,burgers,66,PASS,PASS,,,,,,,,,,,,,,,,,,1e-06,4.103324165352822,2.47602586702385,0.1373974294023128,True,False,2.8915324101007487,2.8915324101007487,0.04263145696148697,0.0023656669650322444,True,,,
burgers_66,burgers,66,PASS,PASS,,,,,,,,,,,,,,,,,,0.0001,410.3324165352822,4.9493500470458685,0.036229549700010466,True,False,4.917136467410832,4.917136467410832,0.022348199768162734,0.0001635902101306577,True,,,
burgers_66,burgers,66,PASS,PASS,,,,,,,,,,,,,,,,,,0.01,41033.241653528225,6.238218052342745,0.009915415419698093,True,False,6.44435919284845,6.44435919284845,0.013254081263684159,2.106686887716456e-05,True,,,
burgers_67,burgers,67,PASS,CHECKPOINT_INVALID,state_not_SPD,,,,,,,,,,,,,,,,,1e-12,5.278366803053357e-07,,,,,,,,,,,,
burgers_67,burgers,67,PASS,PASS,,,,,,,,,,,,,,,,,,1e-10,5.2783668030533566e-05,0.46864479862915687,4.506701652744823,False,True,-2.263475701576336,-2.263475701576336,0.015540442824064568,0.14944397028295728,True,,,
burgers_67,burgers,67,PASS,PASS,,,,,,,,,,,,,,,,,,1e-08,0.005278366803053357,1.4459867275265879,2.823671705432389,False,True,-0.6692461163120096,-0.6692461163120096,0.04202628010092111,0.08206743239513255,True,,,
burgers_67,burgers,67,PASS,PASS,,,,,,,,,,,,,,,,,,1e-06,0.5278366803053356,3.879147349744926,0.5432901635833787,True,False,1.965727104798647,1.965727104798647,0.053955410133215316,0.007556671854553384,True,,,
burgers_67,burgers,67,PASS,PASS,,,,,,,,,,,,,,,,,,0.0001,52.78366803053357,5.784737490223506,0.3374908140149273,True,False,2.841439968727238,2.841439968727238,0.023755102597920588,0.001385910583899387,True,,,
burgers_67,burgers,67,PASS,PASS,,,,,,,,,,,,,,,,,,0.01,5278.366803053357,6.966867162500989,0.02249432013616115,True,False,5.735658089227436,5.735658089227436,0.009399444800766184,3.0348521870583316e-05,True,,,
burgers_68,burgers,68,PASS,CHECKPOINT_INVALID,state_not_SPD,,,,,,,,,,,,,,,,,1e-12,3.089247317378913e-06,,,,,,,,,,,,
burgers_68,burgers,68,PASS,PASS,,,,,,,,,,,,,,,,,,1e-10,0.00030892473173789133,4.2145193838722435,1.0150759800601463,True,False,1.4235720928796594,1.4235720928796594,0.26476405455976265,0.06376898708673635,True,,,
burgers_68,burgers,68,PASS,PASS,,,,,,,,,,,,,,,,,,1e-08,0.030892473173789133,4.663458882483724,0.30602919942339213,True,False,2.7238321808966597,2.7238321808966597,0.20705105801211343,0.01358726883198472,True,,,
burgers_68,burgers,68,PASS,PASS,,,,,,,,,,,,,,,,,,1e-06,3.089247317378913,6.878147875085233,0.18752665549072844,True,False,3.6021836925591693,3.6021836925591693,0.10259951917464992,0.002797285698883079,True,,,
burgers_68,burgers,68,PASS,PASS,,,,,,,,,,,,,,,,,,0.0001,308.9247317378913,7.488701771204887,0.05986519056102679,True,False,4.829055522868125,4.829055522868125,0.03968766379124116,0.0003172658797710869,True,,,
burgers_68,burgers,68,PASS,PASS,,,,,,,,,,,,,,,,,,0.01,30892.47317378913,8.488651081425417,0.012233172082119381,True,False,6.542334098450386,6.542334098450386,0.02090014955958519,3.0119641348423077e-05,True,,,
burgers_69,burgers,69,PASS,CHECKPOINT_INVALID,state_not_SPD,,,,,,,,,,,,,,,,,1e-12,2.173118360347925e-06,,,,,,,,,,,,
burgers_69,burgers,69,PASS,PASS,,,,,,,,,,,,,,,,,,1e-10,0.00021731183603479248,2.006391550551484,0.8335688923481257,True,False,0.8783767861194061,0.8783767861194061,0.1206951428643449,0.050143610563739345,True,,,
burgers_69,burgers,69,PASS,PASS,,,,,,,,,,,,,,,,,,1e-08,0.021731183603479247,1.2326719751445125,0.43768430707712014,True,False,1.0354415393626417,1.0354415393626417,0.05510791343906602,0.01956714307974417,True,,,
burgers_69,burgers,69,PASS,PASS,,,,,,,,,,,,,,,,,,1e-06,2.1731183603479245,2.838565132706208,0.07853847120679802,True,False,3.5874653847121314,3.5874653847121314,0.043982486613679504,0.0012169237262555249,True,,,
burgers_69,burgers,69,PASS,PASS,,,,,,,,,,,,,,,,,,0.0001,217.3118360347925,4.120644991670133,0.02705284907136729,True,False,5.025972655607452,5.025972655607452,0.021093092252382904,0.00013848032099481126,True,,,
burgers_69,burgers,69,PASS,PASS,,,,,,,,,,,,,,,,,,0.01,21731.183603479247,4.166927919705927,0.003386785481438892,True,False,7.115053097417233,7.115053097417233,0.0112199653036332,9.119335953206213e-06,True,,,
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,355b7ae62467775ccc26c68a10f7239e3d64886f7d5b53e7f04126b56249e1e9,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_130/records/condition_00.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,5541447b35bfe14c3313933ade0bd367c8b379a8dcb609aab4db6c7baed74c9d,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_130/records/condition_08.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,79ffa426e1637cbde646e09911d02017dfef5ca06a0c4f231391cead27ccda06,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_131/records/condition_00.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,13f158ba8350f54e36b6e2486b1b453f24fd2f8a8075ff87ef1e5ff3dfee6123,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_131/records/condition_04.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,0163da117e9d7f6eb8b3fbf5281560a60fcb0ff90d5bb693bc925f8b87a6d9ec,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_131/records/condition_08.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,1177ce67bb886ea67498bcfec773f13e8dd5899ae5d53c95b72deb36b4bd41dd,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_132/records/condition_00.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,f9bba08bc8535613c2cab5a7ccaa55a88a081658e8b477ea4ea7313c0b726087,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_132/records/condition_04.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,9528cb3267a63736187ce98432bd16b4280a482ecd2c85e84d01fc39a1fbbba4,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_132/records/condition_08.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,942ac7aabb3c17e0a9e5bf61b08d80cee4d7946a3ff41c5b3e1c9710b4f05370,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_133/records/condition_00.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,e8144b7ddfbf8ea062b86895b4729c64f3a10b9c32cca3fb75ba2d57635e58ec,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_133/records/condition_04.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,36e572f1cd9e222d2b7419bfc385669b91ec564f71e13a8406512f5277faf56f,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_133/records/condition_08.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,4c70cbd6cb589c04edc991d00a0a526190966706cdca27964254c07c963faeef,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_134/records/condition_00.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,8dc9e02fe6a2ba99c02d399c02ef37e487a5f48025898052a380ceb1bbbe64b0,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_134/records/condition_04.json,UNAVAILABLE,True
,,,,CHECKPOINT_INVALID,missing_original_state_or_full_blocks,,,,,,,,,,,,,,,,ebccc6b780527843386d5c5fb2e9a3a4e95439401bcc02f59b4033018cce1d7d,,,,,,,,,,,,outputs/runs/v4_8_robustness/noise_sparsity/seed_134/records/condition_08.json,UNAVAILABLE,True
