data_seed,initialization_seed,noise_level,step,side,tolerance,phi,phi_relative_to_anchor,iterations,normalized_full_penalty_gradient,max_abs_gradient,displacement_from_anchor,tolerance_reached,wall_seconds,timed_out
916103,926001,0.02,0.003,plus,1e-08,0.004029272761823537,-0.007367578474151932,723,1.1805492452228771e-08,5.6361378147837667e-05,0.0035396655892781007,False,6.311548499999844,False
916103,926001,0.02,0.003,plus,1e-10,0.004029272761823537,-0.007367578474151932,723,1.1805492452228771e-08,5.6361378147837667e-05,0.0035396655892781007,False,4.830763199999637,False
916103,926001,0.02,0.003,plus,1e-12,0.004029272761823537,-0.007367578474151932,723,1.1805492452228771e-08,5.6361378147837667e-05,0.0035396655892781007,False,4.7610022999997454,False
916103,926001,0.02,0.003,minus,1e-08,0.004105030208519666,0.011295664797708552,728,9.559429091047399e-09,5.637503973819017e-05,0.0035419950400300782,True,4.775749500000529,False
916103,926001,0.02,0.003,minus,1e-10,0.004105030208519666,0.011295664797708552,728,9.559429091047399e-09,5.637503973819017e-05,0.0035419950400300782,False,6.15164840000034,False
916103,926001,0.02,0.003,minus,1e-12,0.004105030208519666,0.011295664797708552,728,9.559429091047399e-09,5.637503973819017e-05,0.0035419950400300782,False,4.751578400000653,False
916103,926001,0.02,0.001,plus,1e-08,0.004047439293900844,-0.0028921582699206207,625,2.3240953301019625e-08,0.00016138597109991576,0.001179907248837998,False,4.577034500000082,False
916103,926001,0.02,0.001,plus,1e-10,0.004047439293900844,-0.0028921582699206207,625,2.3240953301019625e-08,0.00016138597109991576,0.001179907248837998,False,4.432329299999765,False
916103,926001,0.02,0.001,plus,1e-12,0.004047439293900844,-0.0028921582699206207,625,2.3240953301019625e-08,0.00016138597109991576,0.001179907248837998,False,6.469353399999818,False
916103,926001,0.02,0.001,minus,1e-08,0.004072690329362199,0.0033285664011728283,625,2.325126893035477e-08,0.0001615002203139964,0.0011806565400400001,False,4.759078400000362,False
916103,926001,0.02,0.001,minus,1e-10,0.004072690329362199,0.0033285664011728283,625,2.325126893035477e-08,0.0001615002203139964,0.0011806565400400001,False,4.596223399999872,False
916103,926001,0.02,0.001,minus,1e-12,0.004072690329362199,0.0033285664011728283,625,2.325126893035477e-08,0.0001615002203139964,0.0011806565400400001,False,4.469844400000511,False
916103,926001,0.02,0.0003,plus,1e-08,0.004055471081291252,-0.0009134854329609013,625,1.1550304665399282e-08,5.650697223318421e-05,0.000353824935337473,False,4.398918299999423,False
916103,926001,0.02,0.0003,plus,1e-10,0.004055471081291252,-0.0009134854329609013,625,1.1550304665399282e-08,5.650697223318421e-05,0.000353824935337473,False,5.30333839999912,False
916103,926001,0.02,0.0003,plus,1e-12,0.004055471081291252,-0.0009134854329609013,625,1.1550304665399282e-08,5.650697223318421e-05,0.000353824935337473,False,5.104558299999553,False
916103,926001,0.02,0.0003,minus,1e-08,0.004063046342726959,0.0009527198470245752,625,1.1551233124066001e-08,5.6507164343046245e-05,0.0003543451779840115,False,4.780197100000805,False
916103,926001,0.02,0.0003,minus,1e-10,0.004063046342726959,0.0009527198470245752,625,1.1551233124066001e-08,5.6507164343046245e-05,0.0003543451779840115,False,4.6306643999996595,False
916103,926001,0.02,0.0003,minus,1e-12,0.004063046342726959,0.0009527198470245752,625,1.1551233124066001e-08,5.6507164343046245e-05,0.0003543451779840115,False,4.677511799998683,False
916103,926001,0.02,0.0001,plus,1e-08,0.004057925315857891,-0.0003088719096579304,625,1.3205564941696215e-08,6.134901813437989e-05,0.00011781362613370018,False,6.587522300000273,False
916103,926001,0.02,0.0001,plus,1e-10,0.004057925315857891,-0.0003088719096579304,625,1.3205564941696215e-08,6.134901813437989e-05,0.00011781362613370018,False,4.674560199999178,False
916103,926001,0.02,0.0001,plus,1e-12,0.004057925315857891,-0.0003088719096579304,625,1.3205564941696215e-08,6.134901813437989e-05,0.00011781362613370018,False,4.488863900000069,False
916103,926001,0.02,0.0001,minus,1e-08,0.0040604504015557125,0.000313196160425969,625,1.32061664259787e-08,6.13568819730504e-05,0.00011824549879596905,False,4.4336774999992485,False
916103,926001,0.02,0.0001,minus,1e-10,0.0040604504015557125,0.000313196160425969,625,1.32061664259787e-08,6.13568819730504e-05,0.00011824549879596905,False,4.769727900000362,False
916103,926001,0.02,0.0001,minus,1e-12,0.0040604504015557125,0.000313196160425969,625,1.32061664259787e-08,6.13568819730504e-05,0.00011824549879596905,False,4.485038700000587,False
