absolute_difference_frobenius,alpha,binding_valid,checkpoint_path,checkpoint_sha256,declared_relative_acceptance,declared_width,effective_width,execution_config,execution_config_sha256,gamma,historical_00,historical_01,historical_11,locked_config,locked_config_sha256,note,objective,quantity,recomputed_00,recomputed_01,recomputed_11,relative_difference_frobenius,residual_count,seed,source_record,source_record_sha256,state_parameters,status,weight_boundary_u,weight_boundary_v,weight_data_u,weight_data_v,weight_initial_u,weight_initial_v,weight_pde_u,weight_pde_v
8.695739397495825e-11,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_218/model_state.pt,e6dd7d077ce517832f88a49005225258903e0fafadc2469760051f5c0f9053ca,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,0.5393657019182193,11.491503974753812,-8.926179455324586,11.384593395717644,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,F_se_GN_explicit,11.49150397478192,-8.926179455393935,11.384593395733447,4.23795855329541e-12,736,218,outputs/runs/v5/two_parameter/confirmation/seed_218/result.json,59a1e79ae6204acd2313f5aadf16d487501f1ef9971a105acfc061f0069ef131,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
0.0,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_218/model_state.pt,e6dd7d077ce517832f88a49005225258903e0fafadc2469760051f5c0f9053ca,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,0.5393657019182193,11.396702811319784,-8.907216037341954,11.313446721148068,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,H_red_exact_gamma,11.396702811319784,-8.907216037341954,11.313446721148068,0.0,736,218,outputs/runs/v5/two_parameter/confirmation/seed_218/result.json,59a1e79ae6204acd2313f5aadf16d487501f1ef9971a105acfc061f0069ef131,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
,,False,,,,,,,,,,,,,,historically invalid point; no archived reduced matrices to compare,,,,,,,,219,,,,NOT_COMPARABLE,,,,,,,,
0.0,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_220/model_state.pt,778ac415db51f001d31008c5e49b335049b7ed5b7b0cd369707e32e871e54ebc,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,3.511775645430388,163.2810543077569,-147.28209621877784,177.90883519452066,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,F_raw,163.2810543077569,-147.28209621877784,177.90883519452066,0.0,736,220,outputs/runs/v5/two_parameter/confirmation/seed_220/result.json,1c9d182cef5f20a7cde7cfd9b7085ad8d7432b8aaeac0b6e24f1d0270cfb9f5e,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
3.2873114681429426e-10,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_220/model_state.pt,778ac415db51f001d31008c5e49b335049b7ed5b7b0cd369707e32e871e54ebc,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,3.511775645430388,13.903705410537526,-11.192305214914057,13.957562143756775,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,F_se_GN_explicit,13.903705410393002,-11.192305214743357,13.957562143653803,1.300784433412232e-11,736,220,outputs/runs/v5/two_parameter/confirmation/seed_220/result.json,1c9d182cef5f20a7cde7cfd9b7085ad8d7432b8aaeac0b6e24f1d0270cfb9f5e,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
0.0,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_220/model_state.pt,778ac415db51f001d31008c5e49b335049b7ed5b7b0cd369707e32e871e54ebc,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,3.511775645430388,13.70899028098458,-11.1823793872924,13.89879380063644,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,H_red_exact_gamma,13.70899028098458,-11.1823793872924,13.89879380063644,0.0,736,220,outputs/runs/v5/two_parameter/confirmation/seed_220/result.json,1c9d182cef5f20a7cde7cfd9b7085ad8d7432b8aaeac0b6e24f1d0270cfb9f5e,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
,,False,,,,,,,,,,,,,,historically invalid point; no archived reduced matrices to compare,,,,,,,,221,,,,NOT_COMPARABLE,,,,,,,,
0.0,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_222/model_state.pt,c483cd7a6414a879c231d5e5e76e9c5ec947a68e5b71a07c06766519e6383e46,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,0.5439254742879833,192.3635540126264,-167.9404750321026,222.10803651660316,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,F_raw,192.3635540126264,-167.9404750321026,222.10803651660316,0.0,736,222,outputs/runs/v5/two_parameter/confirmation/seed_222/result.json,567857e81f5342d14432326aa94f8dcfba75028d658018e5818f80ccc2de15a3,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
5.045272038293334e-10,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_222/model_state.pt,c483cd7a6414a879c231d5e5e76e9c5ec947a68e5b71a07c06766519e6383e46,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,0.5439254742879833,13.076621429238259,-9.885968003392918,11.356568637104345,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,F_se_GN_explicit,13.076621429627522,-9.885968003459254,11.356568636837068,2.2666867527168245e-11,736,222,outputs/runs/v5/two_parameter/confirmation/seed_222/result.json,567857e81f5342d14432326aa94f8dcfba75028d658018e5818f80ccc2de15a3,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
0.0,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_222/model_state.pt,c483cd7a6414a879c231d5e5e76e9c5ec947a68e5b71a07c06766519e6383e46,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,0.5439254742879833,13.260883647181686,-9.87897235539333,11.091519207681301,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,H_red_exact_gamma,13.260883647181686,-9.87897235539333,11.091519207681301,0.0,736,222,outputs/runs/v5/two_parameter/confirmation/seed_222/result.json,567857e81f5342d14432326aa94f8dcfba75028d658018e5818f80ccc2de15a3,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
0.0,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_223/model_state.pt,ce77f0f0cf55ff149edaec57a449725f020a663ef4971214340d633a848a617e,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,0.1667075138313656,196.90275417445207,-150.56176086696433,159.71142651762432,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,F_raw,196.90275417445207,-150.56176086696433,159.71142651762432,0.0,736,223,outputs/runs/v5/two_parameter/confirmation/seed_223/result.json,e49a1d7798cf56c315a7c5bada02425e419f6b9db3a8a87855473105c8dcb380,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
4.781487832893871e-11,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_223/model_state.pt,ce77f0f0cf55ff149edaec57a449725f020a663ef4971214340d633a848a617e,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,0.1667075138313656,11.277965831130132,-7.956695006297025,8.581470137266194,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,F_se_GN_explicit,11.277965831113875,-7.956695006326015,8.58147013723675,2.642342697469352e-12,736,223,outputs/runs/v5/two_parameter/confirmation/seed_223/result.json,e49a1d7798cf56c315a7c5bada02425e419f6b9db3a8a87855473105c8dcb380,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
0.0,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_223/model_state.pt,ce77f0f0cf55ff149edaec57a449725f020a663ef4971214340d633a848a617e,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,0.1667075138313656,11.750551573649005,-7.929607160898371,7.909149928335722,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,H_red_exact_gamma,11.750551573649005,-7.929607160898371,7.909149928335722,0.0,736,223,outputs/runs/v5/two_parameter/confirmation/seed_223/result.json,e49a1d7798cf56c315a7c5bada02425e419f6b9db3a8a87855473105c8dcb380,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
0.0,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_224/model_state.pt,55015a890291669fc24c3486ff3902cf88e460eba8a49e892f940822b82016c0,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,3.736022509960797,133.96239171682294,-123.65866699258007,161.08290209323712,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,F_raw,133.96239171682294,-123.65866699258007,161.08290209323712,0.0,736,224,outputs/runs/v5/two_parameter/confirmation/seed_224/result.json,0b55af43fa3f51cb5d407e7251addaeef6e60f007a2b90726d269fd293d9a559,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
1.1396795035749662e-10,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_224/model_state.pt,55015a890291669fc24c3486ff3902cf88e460eba8a49e892f940822b82016c0,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,3.736022509960797,9.573263469762196,-7.751828564784034,10.199160917430447,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,F_se_GN_explicit,9.57326346978573,-7.751828564868106,10.19916091741976,6.412700503049235e-12,736,224,outputs/runs/v5/two_parameter/confirmation/seed_224/result.json,0b55af43fa3f51cb5d407e7251addaeef6e60f007a2b90726d269fd293d9a559,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
0.0,1e-08,True,outputs/runs/v5/checkpoints/two_parameter_confirmation/seed_224/model_state.pt,55015a890291669fc24c3486ff3902cf88e460eba8a49e892f940822b82016c0,1e-06,12,6,configs/v5/two_parameter_development_execution.yaml,96393833a8316e858813d7c32c8b9af248cdc394afc5b4f12e1d9eb5a62f3ee2,3.736022509960797,9.091786467637434,-7.738803124667967,10.328194021402794,configs/locked/multi.yaml,b985ccee5cf2daf5c40a4226a3e4bf8aa7c47e7dbbb3e4792e04c47a7082b9bb,,sum objective 1/2 sum rbar_i^2; historical training used the mean,H_red_exact_gamma,9.091786467637434,-7.738803124667967,10.328194021402794,0.0,736,224,outputs/runs/v5/two_parameter/confirmation/seed_224/result.json,0b55af43fa3f51cb5d407e7251addaeef6e60f007a2b90726d269fd293d9a559,50,PASS,2.0,2.0,10.0,10.0,10.0,10.0,5.0,5.0
